	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:49:59.988107	0
1	6598535230	176	0		49	2016-05-01 17:50:49.000000	2016-05-01 17:50:48.022953	0
2	3541	11	0		55	2016-05-01 17:50:55.000000	2016-05-01 17:59:13.189588	0
3	42430350	255	0		58	2016-05-01 17:59:17.000000	2016-05-01 17:59:16.650538	0
4	26972	91	1		74	2016-05-01 17:59:33.000000	2016-05-01 17:59:32.653672	0
5	25273	88	1		90	2016-05-01 17:59:49.000000	2016-05-01 17:59:48.222809	0
6	4851	355	1		254	2016-05-01 18:02:33.000000	2016-05-01 18:02:32.862725	0
7	30992	116	0		578	2016-05-01 18:07:57.000000	2016-05-01 18:07:56.544991	0
8	20133	84	0		658	2016-05-01 18:09:17.000000	2016-05-01 18:09:16.367442	0
9	23153	86	0		733	2016-05-01 18:10:32.000000	2016-05-01 18:10:31.490616	0
10	9499	56	0		861	2016-05-01 18:12:40.000000	2016-05-01 18:12:39.909274	0
11	42428297	410	0		956	2016-05-01 18:14:15.000000		0
0	42428297	391	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:49:59.551623	1
1	3561	13	0		58	2016-05-01 17:50:58.000000	2016-05-01 17:50:57.213402	1
2	27051	95	0		84	2016-05-01 17:51:24.000000	2016-05-01 17:51:23.300977	1
3	3558	12	0		202	2016-05-01 17:53:22.000000	2016-05-01 17:57:50.800975	1
4	8119507320	254	0		287	2016-05-01 17:59:16.000000	2016-05-01 17:59:15.293291	1
5	6365	32	1		293	2016-05-01 17:59:22.000000	2016-05-01 17:59:21.965533	1
6	13277	75	1		296	2016-05-01 17:59:25.000000	2016-05-01 17:59:24.090701	1
7	42446701	354	1		312	2016-05-01 17:59:41.000000	2016-05-01 17:59:40.147361	1
8	11257	61	0		314	2016-05-01 17:59:43.000000	2016-05-01 17:59:43.000000	1
9	11257	199	0		315	2016-05-01 17:59:44.000000	2016-05-01 17:59:43.536571	1
10	1954	5	1		331	2016-05-01 18:00:00.000000	2016-05-01 17:59:59.876610	1
11	4886239171	164	1		333	2016-05-01 18:00:02.000000	2016-05-01 18:00:01.280877	1
12	5728	26	1		528	2016-05-01 18:03:17.000000	2016-05-01 18:03:17.000000	1
13	5728	299	1		529	2016-05-01 18:03:18.000000	2016-05-01 18:03:17.616612	1
14	12632	71	0		562	2016-05-01 18:03:51.000000	2016-05-01 18:03:50.264248	1
15	12634	225	0		563	2016-05-01 18:03:52.000000	2016-05-01 18:03:51.103659	1
16	11826	325	1		692	2016-05-01 18:06:01.000000	2016-05-01 18:06:00.007864	1
17	28383	279	0		704	2016-05-01 18:06:13.000000	2016-05-01 18:06:12.202752	1
18	6716668070	177	1		707	2016-05-01 18:06:16.000000	2016-05-01 18:06:15.016225	1
19	21365	85	1		714	2016-05-01 18:06:23.000000	2016-05-01 18:06:22.568753	1
20	8119462449	181	1		844	2016-05-01 18:08:33.000000	2016-05-01 18:08:32.839932	1
21	248707602	142	1		1032	2016-05-01 18:11:41.000000	2016-05-01 18:11:40.276366	1
22	28923	106	1		1175	2016-05-01 18:14:04.000000	2016-05-01 18:14:03.148736	1
23	9469	55	1		1448	2016-05-01 18:18:37.000000	2016-05-01 18:18:36.099173	1
24	6740	39	1		1513	2016-05-01 18:19:42.000000	2016-05-01 18:19:41.042996	1
25	33512	120	1		1586	2016-05-01 18:20:55.000000	2016-05-01 18:20:55.000000	1
26	33512	379	1		1587	2016-05-01 18:20:56.000000	2016-05-01 18:20:55.402539	1
27	6662	35	0		2017	2016-05-01 18:28:06.000000	2016-05-01 18:28:05.506317	1
28	42428297	411	0		2272	2016-05-01 18:32:21.000000		1
0	42428297	392	0	363.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:56:02.096263	2
1	9743	204	0		127	2016-05-01 17:58:10.000000	2016-05-01 17:58:09.689359	2
2	3607	14	1		266	2016-05-01 18:00:29.000000	2016-05-01 18:00:28.317774	2
3	28527	102	1		274	2016-05-01 18:00:37.000000	2016-05-01 18:00:36.649398	2
4	28526	101	1		274	2016-05-01 18:00:37.000000	2016-05-01 18:00:36.001643	2
5	42423674	131	1		304	2016-05-01 18:01:07.000000	2016-05-01 18:01:06.317482	2
6	29453	111	1		341	2016-05-01 18:01:44.000000	2016-05-01 18:01:43.246097	2
7	26967	90	1		439	2016-05-01 18:03:22.000000	2016-05-01 18:03:21.844728	2
8	29216	109	1		478	2016-05-01 18:04:01.000000	2016-05-01 18:04:00.813680	2
9	29209	107	1		488	2016-05-01 18:04:11.000000	2016-05-01 18:04:10.775268	2
10	5062	304	1		541	2016-05-01 18:05:04.000000	2016-05-01 18:05:03.488507	2
11	5101	22	0		586	2016-05-01 18:05:49.000000	2016-05-01 18:05:49.000000	2
12	5101	253	0		587	2016-05-01 18:05:50.000000	2016-05-01 18:05:49.808287	2
13	30414	114	1		797	2016-05-01 18:09:20.000000	2016-05-01 18:09:19.567927	2
14	5125	23	1		876	2016-05-01 18:10:39.000000	2016-05-01 18:10:38.223905	2
15	13899	78	1		903	2016-05-01 18:11:06.000000	2016-05-01 18:11:05.391472	2
16	8792	52	1		1043	2016-05-01 18:13:26.000000	2016-05-01 18:13:25.067945	2
17	11989	65	1		1108	2016-05-01 18:14:31.000000	2016-05-01 18:14:30.575064	2
18	11973	64	1		1218	2016-05-01 18:16:21.000000	2016-05-01 18:16:20.726503	2
19	4751	16	1		1347	2016-05-01 18:18:30.000000	2016-05-01 18:18:29.481151	2
20	4555838817	160	1		1516	2016-05-01 18:21:19.000000	2016-05-01 18:21:18.519635	2
21	4707471868	163	1		1754	2016-05-01 18:25:17.000000	2016-05-01 18:25:16.813261	2
22	5235625496	353	1		1876	2016-05-01 18:27:19.000000	2016-05-01 18:27:18.579061	2
23	6223969262	174	0		2010	2016-05-01 18:29:33.000000	2016-05-01 18:29:32.263206	2
24	42428297	412	0		2249	2016-05-01 18:33:32.000000		2
0	42428297	393	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:49:59.777076	3
1	5062	20	0		100	2016-05-01 17:51:40.000000	2016-05-01 17:51:39.113642	3
