	i	j	load	slack	cost	est_time_arr	est_time_dep	iv
0	42428297	0	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	0
1	42428297	470	0		0	2016-05-01 17:50:00.000000		0
0	42428297	391	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	1
1	42428297	471	0		0	2016-05-01 17:50:00.000000		1
0	42428297	392	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	2
1	42428297	472	0		0	2016-05-01 17:50:00.000000		2
0	42428297	393	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	3
1	42428297	473	0		0	2016-05-01 17:50:00.000000		3
0	42428297	394	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	4
1	42428297	474	0		0	2016-05-01 17:50:00.000000		4
0	42428297	395	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	5
1	42428297	475	0		0	2016-05-01 17:50:00.000000		5
0	42428297	396	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	6
1	42428297	476	0		0	2016-05-01 17:50:00.000000		6
0	42428297	397	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	7
1	42428297	477	0		0	2016-05-01 17:50:00.000000		7
0	42428297	398	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	8
1	42428297	478	0		0	2016-05-01 17:50:00.000000		8
0	42428297	399	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	9
1	42428297	479	0		0	2016-05-01 17:50:00.000000		9
0	42428297	400	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	10
1	42428297	480	0		0	2016-05-01 17:50:00.000000		10
0	42428297	401	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	11
1	42428297	481	0		0	2016-05-01 17:50:00.000000		11
0	42428297	402	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	12
1	42428297	482	0		0	2016-05-01 17:50:00.000000		12
0	42428297	403	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	13
1	42428297	483	0		0	2016-05-01 17:50:00.000000		13
0	42428297	404	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	14
1	42428297	484	0		0	2016-05-01 17:50:00.000000		14
0	42428297	405	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	15
1	42428297	485	0		0	2016-05-01 17:50:00.000000		15
0	42428297	406	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	16
1	42428297	486	0		0	2016-05-01 17:50:00.000000		16
0	42428297	407	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	17
1	42428297	487	0		0	2016-05-01 17:50:00.000000		17
0	42428297	408	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	18
1	42428297	488	0		0	2016-05-01 17:50:00.000000		18
0	42428297	409	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	19
1	42428297	489	0		0	2016-05-01 17:50:00.000000		19
0	42428297	410	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	20
1	42428297	490	0		0	2016-05-01 17:50:00.000000		20
0	42428297	411	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	21
1	42428297	491	0		0	2016-05-01 17:50:00.000000		21
0	42428297	412	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	22
1	42428297	492	0		0	2016-05-01 17:50:00.000000		22
0	42428297	413	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	23
1	42428297	493	0		0	2016-05-01 17:50:00.000000		23
0	42428297	414	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	24
1	42428297	494	0		0	2016-05-01 17:50:00.000000		24
0	42428297	415	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	25
1	42428297	495	0		0	2016-05-01 17:50:00.000000		25
0	42428297	416	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	26
1	42428297	496	0		0	2016-05-01 17:50:00.000000		26
0	42428297	417	0	0.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:00.000000	27
1	42428297	497	0		0	2016-05-01 17:50:00.000000		27
0	42428297	418	0	49.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:50:48.038684	28
1	5117991237	223	0		463	2016-05-01 17:58:32.000000	2016-05-01 17:58:31.795995	28
2	4207957613	323	1		886	2016-05-01 18:05:35.000000	2016-05-01 18:05:34.036284	28
3	42428297	498	0		947	2016-05-01 18:06:36.000000		28
0	42428297	419	0	82.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:51:21.016772	29
1	6288	230	0		437	2016-05-01 17:58:39.000000	2016-05-01 17:58:38.998403	29
2	37821	330	1		676	2016-05-01 18:02:38.000000	2016-05-01 18:02:37.630126	29
3	42428297	499	0		906	2016-05-01 18:06:28.000000		29
0	42428297	420	0	209.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:53:28.419374	30
1	12180	265	0		362	2016-05-01 17:59:31.000000	2016-05-01 17:59:30.790026	30
2	4347534780	365	1		619	2016-05-01 18:03:48.000000	2016-05-01 18:03:47.748606	30
3	42428297	500	0		836	2016-05-01 18:07:25.000000		30
0	42428297	421	0	187.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:53:06.388423	31
1	7405	245	0		356	2016-05-01 17:59:03.000000	2016-05-01 17:59:02.534011	31
2	4234425056	345	1		669	2016-05-01 18:04:16.000000	2016-05-01 18:04:15.173037	31
3	42428297	501	0		940	2016-05-01 18:08:47.000000		31
0	42428297	422	0	149.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:52:28.756927	32
1	7515300914	208	0		344	2016-05-01 17:58:13.000000	2016-05-01 17:58:12.445664	32
2	5542715078	308	1		835	2016-05-01 18:06:24.000000	2016-05-01 18:06:23.895977	32
3	42428297	502	0		1010	2016-05-01 18:09:19.000000		32
0	42428297	423	0	232.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:53:51.018675	33
1	1539	242	0		306	2016-05-01 17:58:58.000000	2016-05-01 17:58:57.753033	33
2	27334	342	1		418	2016-05-01 18:00:50.000000	2016-05-01 18:00:49.359601	33
3	37816	261	0		744	2016-05-01 18:06:16.000000	2016-05-01 18:06:15.980716	33
4	19251	361	1		874	2016-05-01 18:08:26.000000	2016-05-01 18:08:25.762523	33
5	42428297	503	0		1041	2016-05-01 18:11:13.000000		33
0	42428297	424	0	205.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:53:24.542132	34
1	5607992554	210	0		293	2016-05-01 17:58:18.000000	2016-05-01 17:58:17.689213	34
2	26967	310	1		511	2016-05-01 18:01:56.000000	2016-05-01 18:01:55.943596	34
3	42428297	504	0		770	2016-05-01 18:06:15.000000		34
0	42428297	425	0	196.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:53:15.288609	35
1	41691	198	0		288	2016-05-01 17:58:04.000000	2016-05-01 17:58:03.254918	35
2	13899	298	1		469	2016-05-01 18:01:05.000000	2016-05-01 18:01:04.819551	35
3	42428297	505	0		885	2016-05-01 18:08:01.000000		35
0	42428297	426	0	296.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:54:55.817165	36
1	3971196627	257	0		265	2016-05-01 17:59:21.000000	2016-05-01 17:59:20.728143	36
2	12588	357	1		378	2016-05-01 18:01:14.000000	2016-05-01 18:01:13.549029	36
3	42445888	260	0		590	2016-05-01 18:04:46.000000	2016-05-01 18:04:45.885397	36
4	6534229345	360	1		840	2016-05-01 18:08:56.000000	2016-05-01 18:08:55.809583	36
5	42428297	506	0		1079	2016-05-01 18:12:55.000000		36
0	42428297	427	0	300.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:54:59.307211	37
1	6702	241	0		235	2016-05-01 17:58:55.000000	2016-05-01 17:58:54.899914	37
2	6365	341	1		419	2016-05-01 18:01:59.000000	2016-05-01 18:01:58.855470	37
3	42434959	258	0		574	2016-05-01 18:04:34.000000	2016-05-01 18:04:33.340052	37
4	4555838817	358	1		690	2016-05-01 18:06:30.000000	2016-05-01 18:06:29.612449	37
5	42428297	507	0		982	2016-05-01 18:11:22.000000		37
0	42428297	428	0	259.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:54:18.191608	38
1	6701	207	0		233	2016-05-01 17:58:12.000000	2016-05-01 17:58:11.358452	38
2	8393241417	307	1		306	2016-05-01 17:59:25.000000	2016-05-01 17:59:24.800127	38
3	1939	234	0		433	2016-05-01 18:01:32.000000	2016-05-01 18:01:31.115294	38
4	12388	334	1		858	2016-05-01 18:08:37.000000	2016-05-01 18:08:36.864152	38
5	42428297	508	0		1086	2016-05-01 18:12:25.000000		38
0	42428297	429	0	307.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:55:06.498766	39
1	12706	235	0		221	2016-05-01 17:58:48.000000	2016-05-01 17:58:47.721864	39
2	4751	335	1		446	2016-05-01 18:02:33.000000	2016-05-01 18:02:32.736555	39
3	42428297	509	0		771	2016-05-01 18:07:58.000000		39
0	42428297	430	0	279.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:54:38.315317	40
1	20105	212	0		220	2016-05-01 17:58:19.000000	2016-05-01 17:58:18.556661	40
2	30992	312	1		576	2016-05-01 18:04:15.000000	2016-05-01 18:04:14.058203	40
3	42428297	510	0		846	2016-05-01 18:08:45.000000		40
0	42428297	431	0	303.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:55:02.066002	41
1	3558	219	0		204	2016-05-01 17:58:27.000000	2016-05-01 17:58:26.122470	41
2	7877	319	1		455	2016-05-01 18:02:38.000000	2016-05-01 18:02:37.199314	41
3	40584	192	0		515	2016-05-01 18:03:38.000000	2016-05-01 18:03:37.883125	41
4	6011	292	1		966	2016-05-01 18:11:09.000000	2016-05-01 18:11:08.215952	41
5	42428297	511	0		1466	2016-05-01 18:19:29.000000		41
0	42428297	432	0	287.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:54:46.955600	42
1	8288270450	202	0		201	2016-05-01 17:58:08.000000	2016-05-01 17:58:07.737878	42
2	12116	302	1		500	2016-05-01 18:03:07.000000	2016-05-01 18:03:06.779078	42
3	6223969262	278	0		665	2016-05-01 18:05:52.000000	2016-05-01 18:05:51.216411	42
4	21365	378	1		874	2016-05-01 18:09:21.000000	2016-05-01 18:09:20.969786	42
5	42428297	512	0		1143	2016-05-01 18:13:50.000000		42
0	42428297	433	0	311.0	0	2016-05-01 17:50:00.000000	2016-05-01 17:55:10.502790	43
1	32259	220	0		200	2016-05-01 17:58:31.000000	2016-05-01 17:58:30.779394	43
2	5235625493	320	1		460	2016-05-01 18:02:51.000000	2016-05-01 18:02:50.851457	43
